자전거대여소명,자전거대여소구분,소재지도로명주소,소재지지번주소,위도,경도,운영시작시각,운영종료시각,휴무일,요금구분,자전거이용요금,자전거보유대수,거치대수,공기주입기비치여부,공기주입기유형,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,제공기관코드,제공기관명
지족역 2번출구(건너편),무인대여소,"대전광역시 유성구 지족로364번길91, (지족동, 경남아너스빌1차아파트)",대전광역시 유성구 지족동 840-2,36.38313632,127.3190921,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,13,13,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
죽동 대원칸타빌,무인대여소,"대전광역시 유성구 죽동로39, (죽동, 죽동대원칸타빌)",대전광역시 유성구 죽동 683,36.37106465,127.3327818,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,13,13,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
노은3지구 트리풀시티포레(105동),무인대여소,"대전광역시 유성구 지족로190번길36, (지족동, 트리풀시티포레아파트)",대전광역시 유성구 지족동 1043,36.38105335,127.3047881,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,13,13,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
송림마을5단지(502동),무인대여소,"대전광역시 유성구 노은로416, (하기동, 송림마을E그린운5단지)",대전광역시 유성구 하기동 545,36.39072151,127.3296937,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
노은3지구 꿈에그린(201동),무인대여소,"대전광역시 유성구 지족북로60, (지족동, 한화꿈에그린2단지)",대전광역시 유성구 지족동 1093,36.38896167,127.3055538,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
덕명동 하우스토리(101동),무인대여소,"대전광역시 유성구 동서대로49, (덕명동)",대전광역시 유성구 덕명동 525,36.35640617,127.3035473,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
온천2동주민센터,무인대여소,"대전광역시 유성구 장대로120, (장대동)",대전광역시 유성구 장대동 40-2,36.36541741,127.3334205,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,12,12,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
대덕산업단지 BRT정류장,무인대여소,,대전광역시 대덕구 문평동 92-1,36.43865469,127.3949677,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
와동 현대아파트(대덕의원),무인대여소,"대전광역시 대덕구 신탄진로230, (와동)",대전광역시 대덕구 와동 372-7,36.40083333,127.4230981,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
비래동 금성백조(102동),무인대여소,"대전광역시 대덕구 우암로463, 102동 (비래동, 금성백조빌라)",대전광역시 대덕구 비래동 130-7,36.35785732,127.4508918,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
가양2동주민센터(건너편 한산아파트),무인대여소,"대전광역시 동구 흥룡로40, (가양동, 한산아파트)",대전광역시 동구 가양동 55-3,36.34887745,127.4481917,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,12,12,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
변동네거리(복음천하교회),무인대여소,"대전광역시 서구 도산로179, (변동)",대전광역시 서구 변동 60-2,36.32445303,127.3781743,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,13,13,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
내동네거리(컨벤션웨딩홀),무인대여소,"대전광역시 서구 동서대로1040, (변동)",대전광역시 서구 변동 70-9,36.33083542,127.3767314,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
느리울중네거리,무인대여소,"대전광역시 서구 관저동로42, (관저동, 느리울마을1차13단지)",대전광역시 서구 관저동 1394,36.29651487,127.342846,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
서부경찰서,무인대여소,"대전광역시 서구 복수서로47, (복수동)",대전광역시 서구 복수동 292-14,36.30904409,127.3734636,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
사정동 웰빙24시 사우나,무인대여소,"대전광역시 중구 대둔산로306, (사정동)",대전광역시 중구 사정동 401,36.29655789,127.3849084,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
서대전역,무인대여소,"대전광역시 중구 오류로19, (오류동)",대전광역시 중구 오류동 170-1,36.32216327,127.4046769,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,12,12,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
솔브릿지 국제대학,무인대여소,"대전광역시 동구 우암로128, (삼성동)",대전광역시 동구 삼성동 151-13,36.33843001,127.4323467,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
월곡1동 행정복지센터,무인·유인대여소,광주광역시 광산구 사암로 306,광주광역시 광산구 월곡동 687-1,35.1717952,126.8097249,09:00,18:00,토+일,무료,,6,1,Y,수동식,N,062-960-4108,광주광역시 광산구청,2024-07-05,3630000,광주광역시 광산구
수완동 행정복지센터,무인·유인대여소,광주광역시 광산구 장덕로 158,광주광역시 광산구 수완동 936,35.19707398,126.8257309,09:00,18:00,토+일,무료,,6,1,N,,N,062-960-4108,광주광역시 광산구청,2024-07-05,3630000,광주광역시 광산구
운남동 행정복지센터,무인·유인대여소,광주광역시 광산구 목련로217번길 10,광주광역시 광산구 운남동 387-25,35.1732666,126.8218974,09:00,18:00,토+일,무료,,3,1,Y,수동식,N,062-960-4108,광주광역시 광산구청,2024-07-05,3630000,광주광역시 광산구
송정1동 행정복지센터,무인·유인대여소,광주광역시 광산구 광산로 92,광주광역시 광산구 송정동 653,35.14187324,126.800854,09:00,18:00,토+일,무료,,4,1,N,,N,062-960-4108,광주광역시 광산구청,2024-07-05,3630000,광주광역시 광산구
어룡동 행정복지센터,무인·유인대여소,광주광역시 광산구 선운중앙로67번길 6,광주광역시 광산구 선암동 516,35.14841258,126.7798951,09:00,18:00,토+일,무료,,8,1,Y,수동식,N,062-960-4108,광주광역시 광산구청,2024-07-05,3630000,광주광역시 광산구
노은3동주민센터,무인대여소,"대전광역시 유성구 지족동로145, (지족동)",대전광역시 유성구 지족동 1024-2,36.38680328,127.3079026,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,13,13,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
태화강국가정원,유인대여소,울산광역시 중구 신기길 77,,35.5497221,129.2958364,09:00,17:00,연중무휴,유료,"남성, 여성, 주니어, 2인승, 어린이용 1,000원연인형, 4인승 2,000원",268,0,Y,기계식,N,052-290-7667,울산광역시중구도시관리공단,2020-09-14,B553013,울산광역시중구도시관리공단
자전거문화센터,유인대여소,울산광역시 중구 외솔큰길 196,,35.56714679,129.3514428,09:00,17:00,연중무휴,유료,"남성, 여성, 주니어, 2인승, 어린이용 1,000원연인형, 4인승 2,000원",156,0,Y,기계식,N,052-290-7667,울산광역시중구도시관리공단,2020-09-14,B553013,울산광역시중구도시관리공단
성남둔치,유인대여소,울산광역시 중구 성남동 216번지,,35.552714,129.319324,09:00,17:00,연중무휴,유료,"남성, 여성, 주니어, 2인승, 어린이용 1,000원연인형, 4인승 2,000원",32,0,Y,기계식,N,052-290-7667,울산광역시중구도시관리공단,2020-09-14,B553013,울산광역시중구도시관리공단
신월초등학교,무인대여소,,충청남도 공주시 신관동 661,36.47297194,127.1487443,07:00,20:00,연중무휴,무료,무료,4,9,Y,기계식,N,041-840-8507,공주시장,2022-11-23,4500000,충청남도 공주시
신관초교차로,무인대여소,,충청남도 공주시 신관동 540-16,36.4754400019,127.1396900477,07:00,20:00,연중무휴,무료,무료,5,10,Y,기계식,N,041-840-8507,공주시장,2022-11-23,4500000,충청남도 공주시
신관동주민센터,무인대여소,,충청남도 공주시 신관동 585-4,36.47234533,127.1326440459,07:00,20:00,연중무휴,무료,무료,5,10,Y,기계식,N,041-840-8507,공주시장,2022-11-23,4500000,충청남도 공주시
검찰청,무인대여소,,충청남도 공주시 신관동 671-1,36.4771114449,127.1407288,07:00,20:00,연중무휴,무료,무료,5,10,Y,기계식,N,041-840-8507,공주시장,2022-11-23,4500000,충청남도 공주시
금강신관공원 2,무인대여소,,충청남도 공주시 신관동 553,36.4783510227,127.1204236242,07:00,20:00,연중무휴,무료,무료,10,20,Y,기계식,N,041-840-8507,공주시장,2022-11-23,4500000,충청남도 공주시
전막교차로,무인대여소,,충청남도 공주시 신관동 620,36.4701637010,127.1285450178,07:00,20:00,연중무휴,무료,무료,5,15,Y,기계식,N,041-840-8507,공주시장,2022-11-23,4500000,충청남도 공주시
자전거터미널,유인대여소,전라남도 목포시 남악로 58번길 20,전라남도 목포시 옥암동 1376,34.802224882,126.44568645,18:30,18:30,수요일목요일,유료,"1시간 2,0003시간 5,000",15,,Y,,Y,061-270-3485,목포시,2022-11-17,4800000,전라남도 목포시
노형동 탐라도서관 주차장 내,무인대여소,,제주특별자치도 제주시 노형동 3812-2,33.47779743,126.4767007,06:00,21:00,연중무휴,무료,,3,,Y,수동식,N,064-728-3555,제주특별자치도 제주시청,2023-11-29,6510000,제주특별자치도 제주시
연동 대림아파트 동측 주차장내,무인대여소,,제주특별자치도 제주시 연동 1499,33.47867251,126.490582,06:00,21:00,연중무휴,무료,,3,,Y,수동식,N,064-728-3555,제주특별자치도 제주시청,2023-11-29,6510000,제주특별자치도 제주시
오라2동 제주아트센터 주차장 내,무인대여소,제주특별자치도 제주시 오남로 231,제주특별자치도 제주시 오라이동 898-8,33.4751044,126.5155186,06:00,21:00,연중무휴,무료,,3,,Y,수동식,N,064-728-3555,제주특별자치도 제주시청,2023-11-29,6510000,제주특별자치도 제주시
쌍용예가아파트,무인대여소,"대전광역시 중구 평촌로104-1, (유천동)",대전광역시 중구 유천동 198-15,36.32254685,127.3984705,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,14,14,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
태평초등학교,무인대여소,"대전광역시 중구 태평로44번길53, (유천동, 유진하나아파트)",대전광역시 중구 유천동 319-1,36.32164819,127.3954035,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,12,12,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
버드내초등학교,무인대여소,"대전광역시 중구 태평로29, (태평동)",대전광역시 중구 태평동 422-33,36.31945079,127.3921685,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,12,12,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
유등교,무인대여소,"대전광역시 중구 계백로1506, (유천동)",대전광역시 중구 유천동 338-13,36.31571537,127.3877985,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,12,12,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
버드내네거리,무인대여소,"대전광역시 중구 계백로1550, (유천동)",대전광역시 중구 유천동 306-18,36.31688423,127.392567,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,10,10,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
서대전농협,무인대여소,"대전광역시 중구 계백로1571, (유천동)",대전광역시 중구 유천동 308-7,36.31795821,127.3946412,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,12,12,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
서대전육교,무인대여소,"대전광역시 중구 계백로1626, (유천동)",대전광역시 중구 유천동 186-20,36.31883486,127.4005035,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,12,12,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
미리내아파트,무인대여소,,대전광역시 동구 판암동 454,36.31699201,127.4543071,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,12,12,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
판암역 2번출구,무인대여소,,대전광역시 동구 판암동 323-2,36.31690557,127.4590965,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,12,12,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
판암역 4번출구,무인대여소,,대전광역시 동구 판암동 302,36.31755465,127.4591365,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,12,12,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
가오고등학교,무인대여소,,대전광역시 동구 가오동 465,36.3104549,127.4556332,05:00,23:59,"연중무휴(설, 추석 당일 2일 제외)",유료,1시간 500원,11,11,N,,N,042-610-1824,대전광역시 시설관리공단,2020-11-20,6300000,대전광역시
소담동_새샘908동,무인대여소,,세종특별자치시 소담동 325,36.49101153,127.2997513,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
소담동_법조타운A,무인대여소,,세종특별자치시 소담동 208,36.48960433,127.3021989,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
반곡동_더스테이빌딩,무인대여소,,세종특별자치시 반곡동 771-68,36.49113495,127.3032235,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
도담동_센트럴프라자,무인대여소,,세종특별자치시 도담동 657,36.51528164,127.2584831,00:00,23:59,연중무휴,유료,1000원,10,,N,,N,1899-9161,세종특별자치시청,2024-01-17,5690000,세종특별자치시
